Utt#,Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
1132,1104,Mother,Lily020004,you wanna sing the abc song ?,Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ 7|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|sing] [det:art|the] [n|abc] [n|song ?],,,,,,,,,,MotherofLily_Lily020004_1104
1133,1105,Lily,Lily020004,yeah .,Lily,2197.048,2198.363,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1105
1134,1106,Mother,Lily020004,a@l b@l c@l d@l e@l f@l g@l .,Lily,2198.363,2202.225,sung,[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|4|COORD] [6|5|CONJ] [7|6|COORD 8|1|PUNCT],[n:let|a] [n:let|b] [n:let|c] [n:let|d] [n:let|e] [n:let|f] [n:let|g .],,,,,,,,,,MotherofLily_Lily020004_1106
1135,1107,Mother,Lily020004,h@l i@l j@l k@l l@l m@l n@l o@l p@l .,Lily,2202.225,2206.425,sung,[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|4|COORD] [6|5|CONJ] [7|6|COORD] [8|7|CONJ] [9|8|COORD 10|1|PUNCT],[n:let|h] [n:let|i] [n:let|j] [n:let|k] [n:let|l] [n:let|m] [n:let|n] [n:let|o] [n:let|p .],,,,,,,,,,MotherofLily_Lily020004_1107
1136,1108,Mother,Lily020004,q@l r@l s@l t@l u@l v@l .,Lily,2206.425,2210.183,sung,[1|0|INCROOT] [2|1|OBJ] [3|2|CONJ] [4|3|COORD] [5|4|CONJ] [6|5|COORD 7|1|PUNCT],[n:let|q] [n:let|r] [n:let|s] [n:let|t] [n:let|u] [n:let|v .],,,,,,,,,,MotherofLily_Lily020004_1108
1137,1109,Mother,Lily020004,w@l x@l y@l and z@l .,Lily,2210.183,2213.838,sung,[1|0|INCROOT] [2|1|CONJ] [3|2|COORD] [4|3|CONJ] [5|4|COORD 6|1|PUNCT],[n:let|w] [n:let|x] [n:let|y] [coord|and] [n:let|z .],,,,,,,,,,MotherofLily_Lily020004_1109
1138,1110,Mother,Lily020004,now I know my abcs .,Lily,2213.838,2217.486,sung,[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|5|MOD] [5|3|OBJ 6|3|PUNCT],[adv|now] [pro:sub|I] [v|know] [det:poss|my] [n|abc-PL .],,,,,,,,,,MotherofLily_Lily020004_1110
1139,1111,Mother,Lily020004,next time won't you sing with me .,Lily,2217.486,2221.283,[],[1|2|MOD] [2|6|SUBJ] [3|6|AUX 4|3|NEG] [5|6|SUBJ] [6|0|ROOT] [7|6|JCT] [8|7|POBJ 9|6|PUNCT],[adj|next] [n|time] [mod|will~neg|not] [pro:per|you] [v|sing] [prep|with] [pro:obj|me .],,,,,,,,,,MotherofLily_Lily020004_1111
1140,1112,Lily,Lily020004,yay .,Lily,2221.283,2227.255,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,LilyofLily_Lily020004_1112
1141,1113,Mother,Lily020004,yay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020004_1113
1142,1114,Lily,Lily020004,the a b@l c@l song yyy goes .,Lily,0.0,0.0,[],[1|3|DET] [2|3|DET] [3|6|SUBJ] [4|6|JCT] [5|6|SUBJ] [] [6|0|ROOT 7|6|PUNCT],[det:art|the] [det:art|a] [n:let|b] [n:let|c] [n|song] [] [v|go-3S .],,,,,,,,,,LilyofLily_Lily020004_1114
1143,1115,Lily,Lily020004,alphabet alphabet .,Lily,2227.255,2229.315,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|alphabet] [n|alphabet .],,,,,,,,,,LilyofLily_Lily020004_1115
1144,1116,Mother,Lily020004,that's very good honey .,Lily,2229.315,2232.253,[],[1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|5|MOD] [5|2|PRED 6|2|PUNCT],[pro:dem|that~cop|be&3S] [adv|very] [adj|good] [n|honey .],,,,,,,,,,MotherofLily_Lily020004_1116
1145,1117,CameraOperator,Lily020004,yeah .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,CameraOperatorofLily_Lily020004_1117
1146,1118,Mother,Lily020004,alphabet alphabet .,Lily,2232.253,2234.58,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|alphabet] [n|alphabet .],,,,,,,,,,MotherofLily_Lily020004_1118
1147,1119,Lily,Lily020004,xxx .,Lily,2234.58,2236.17,laughter,[],[],,,,,,,,,,LilyofLily_Lily020004_1119
1148,1120,Mother,Lily020004,is that the way we sing it ?,Lily,0.0,0.0,[],[1|0|ROOT] [2|6|LINK] [3|4|DET] [4|6|JCT] [5|6|SUBJ] [6|1|CMOD] [7|6|OBJ 8|1|PUNCT],[cop|be&3S] [pro:rel|that] [det:art|the] [n|way] [pro:sub|we] [v|sing] [pro:per|it ?],,,,,,,,,,MotherofLily_Lily020004_1120
1149,1121,Lily,Lily020004,yes .,Lily,2236.17,2238.641,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,LilyofLily_Lily020004_1121
1150,1122,Mother,Lily020004,yay it's very good .,Lily,0.0,0.0,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|5|JCT] [5|3|PRED 6|3|PUNCT],[co|yay] [pro:per|it~cop|be&3S] [adv|very] [adj|good .],,,,,,,,,,MotherofLily_Lily020004_1122
1151,1123,Lily,Lily020004,it's my card .,Lily,2238.641,2241.045,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [det:poss|my] [n|card .],,,,,,,,,,LilyofLily_Lily020004_1123
1152,1124,Lily,Lily020004,yyy .,Lily,2241.045,2242.85,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1124
1153,1125,Mother,Lily020004,it's your card .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [det:poss|your] [n|card .],,,,,,,,,,MotherofLily_Lily020004_1125
1154,1126,Mother,Lily020004,"if you open up that little red door , the blocks'll (replacement:replacement:blocks will) come out .",Lily,2242.85,2247.725,[],[1|3|LINK] [2|3|SUBJ] [3|13|CJCT] [4|3|JCT] [5|8|DET] [6|8|MOD] [7|8|MOD] [8|4|POBJ 9|3|LP] [10|11|DET] [11|13|SUBJ 12|13|AUX] [13|0|ROOT] [14|13|JCT 15|13|PUNCT],[conj|if] [pro:per|you] [v|open] [prep|up] [pro:dem|that] [adj|little] [n|red] [n|door cm|cm] [det:art|the] [n|block-PL mod|will] [v|come] [adv|out .],,,,,,,,,,MotherofLily_Lily020004_1126
1155,1127,Mother,Lily020004,"oh_my_goodness , look at all your blocks .",Lily,0.0,0.0,[],[1|3|COM 2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|7|QUANT] [6|7|MOD] [7|4|POBJ 8|3|PUNCT],[co|oh_my_goodness cm|cm] [v|look] [prep|at] [qn|all] [det:poss|your] [n|block-PL .],,,,,,,,,,MotherofLily_Lily020004_1127
1156,1128,Mother,Lily020004,wow .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily020004_1128
1157,1129,Lily,Lily020004,whoa .,Lily,2247.725,2251.156,[],[1|0|INCROOT 2|1|PUNCT],[co|whoa .],,,,,,,,,,LilyofLily_Lily020004_1129
1158,1130,Lily,Lily020004,yyy .,Lily,2251.156,2253.65,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1130
1159,1131,Mother,Lily020004,do you wanna build a tower ?,Lily,2253.65,2254.841,[],[1|4|AUX] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|DET] [6|4|OBJ 7|4|PUNCT],[mod|do] [pro:per|you] [mod:aux|wanna] [v|build] [det:art|a] [n|tower ?],,,,,,,,,,MotherofLily_Lily020004_1131
1160,1132,Lily,Lily020004,okay .,Lily,2254.841,2257.395,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020004_1132
1161,1133,Mother,Lily020004,okay .,Lily,2257.395,2267.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020004_1133
1162,1134,Mother,Lily020004,wow .,Lily,2267.0,2268.836,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily020004_1134
1163,1135,Mother,Lily020004,"woo , boom .",Lily,2268.836,2273.848,[],[1|0|ROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[v|woo cm|cm] [n|boom .],,,,,,,,,,MotherofLily_Lily020004_1135
1164,1136,Lily,Lily020004,boom .,Lily,2273.848,2275.391,[],[1|0|INCROOT 2|1|PUNCT],[n|boom .],,,,,,,,,,LilyofLily_Lily020004_1136
1165,1137,Lily,Lily020004,xxx .,Lily,2275.391,2278.088,laughter,[],[],,,,,,,,,,LilyofLily_Lily020004_1137
1166,1138,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughter,[],[],,,,,,,,,,MotherofLily_Lily020004_1138
1167,1139,Mother,Lily020004,"oh gosh , I don't think it fits in there .",Lily,2278.088,2283.331,[],[1|7|COM] [2|7|COM 3|2|LP] [4|7|SUBJ] [5|7|AUX 6|5|NEG] [7|0|ROOT] [8|7|OBJ] [9|7|COMP] [10|9|JCT] [11|9|JCT 12|7|PUNCT],[co|oh] [co|gosh cm|cm] [pro:sub|I] [mod|do~neg|not] [v|think] [pro:per|it] [v|fit-3S] [adv|in] [adv|there .],,,,,,,,,,MotherofLily_Lily020004_1139
1168,1140,Lily,Lily020004,xxx .,Lily,2283.331,2285.153,coughing and clearing her throat .,[],[],,,,,,,,,,LilyofLily_Lily020004_1140
1169,1141,Lily,Lily020004,ahem .,Lily,2285.153,2286.626,[],[1|0|INCROOT 2|1|PUNCT],[co|ahem .],,,,,,,,,,LilyofLily_Lily020004_1141
1170,1142,Mother,Lily020004,ahem .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|ahem .],,,,,,,,,,MotherofLily_Lily020004_1142
1171,1143,Lily,Lily020004,hem hem .,Lily,2286.678,2288.433,clearing her throat,[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|hem] [n|hem .],,,,,,,,,,LilyofLily_Lily020004_1143
1172,1144,Lily,Lily020004,hem hem .,Lily,2288.433,2290.463,[],[1|2|MOD] [2|0|ROOT 3|2|PUNCT],[n|hem] [n|hem .],,,,,,,,,,LilyofLily_Lily020004_1144
1173,1145,Mother,Lily020004,sweetie pie did you wanna go get a book to read ?,Lily,2290.463,2292.568,[],[1|3|COM] [2|3|SUBJ] [3|7|SUBJ] [4|3|OBJ] [5|7|AUX] [6|7|SRL] [7|0|ROOT] [8|9|DET] [9|7|OBJ] [10|11|INF] [11|9|XCOMP 12|7|PUNCT],[co|sweetie] [n|pie] [v|do&PAST] [pro:per|you] [mod:aux|wanna] [v|go] [v|get] [det:art|a] [n|book] [inf|to] [v|read&ZERO ?],,,,,,,,,,MotherofLily_Lily020004_1145
1174,1146,Lily,Lily020004,okay .,Lily,2292.568,2295.231,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020004_1146
1175,1147,Mother,Lily020004,okay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020004_1147
1176,1148,Lily,Lily020004,it's a puzzle .,Lily,2295.231,2299.375,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [n|puzzle .],,,,,,,,,,LilyofLily_Lily020004_1148
1177,1149,Mother,Lily020004,"it's a puzzle piece , you're right .",Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|MOD] [5|2|PRED 6|5|LP] [7|9|SUBJ 8|9|AUX] [9|5|ENUM 10|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [n|puzzle] [n|piece cm|cm] [pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020004_1149
1178,1150,Lily,Lily020004,xxx .,Lily,2299.375,2303.835,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1150
1179,1151,Mother,Lily020004,it's a picture of how the puzzle's (replacement:replacement:puzzle is) suppose to go .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|4|NJCT] [6|9|LINK] [7|8|DET] [8|9|SUBJ 9|5|POBJ] [10|9|PRED] [11|12|INF] [12|10|XCOMP 13|2|PUNCT],[pro:per|it~cop|be&3S] [det:art|a] [n|picture] [prep|of] [adv:int|how] [det:art|the] [n|puzzle cop|be&3S] [v|suppose] [inf|to] [v|go .],,,,,,,,,,MotherofLily_Lily020004_1151
1180,1152,Lily,Lily020004,yeah .,Lily,2303.835,2305.645,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1152
1181,1153,Mother,Lily020004,yes .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,MotherofLily_Lily020004_1153
1182,1154,Lily,Lily020004,puzzle go .,Lily,2305.645,2309.2,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[n|puzzle] [v|go .],,,,,,,,,,LilyofLily_Lily020004_1154
1183,1155,Mother,Lily020004,yay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020004_1155
1184,1156,Lily,Lily020004,woo .,Lily,2309.2,2310.826,[],[1|0|INCROOT 2|1|PUNCT],[co|woo .],,,,,,,,,,LilyofLily_Lily020004_1156
1185,1157,Lily,Lily020004,woo .,Lily,2310.826,2312.226,[],[1|0|INCROOT 2|1|PUNCT],[co|woo .],,,,,,,,,,LilyofLily_Lily020004_1157
1186,1158,Lily,Lily020004,xxx .,Lily,2312.226,2313.476,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1158
1187,1159,Mother,Lily020004,yesterday I found her (t:t:self interruption),Lily,0.0,0.0,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[adv:tem|yesterday] [pro:sub|I] [v|found] [det:poss|her (mt:self interruption)],,,,,,,,,,MotherofLily_Lily020004_1159
1188,1160,Lily,Lily020004,yyy yyy .,Lily,2313.476,2320.465,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1160
1189,1161,Mother,Lily020004,she asked me to read a book to her and I was taking to my sister on the phone and I said lemme (replacement:replacement:let me) talk to Auntie for one second and I'll read you the book .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|5|INF] [5|2|XCOMP] [6|7|DET] [7|5|OBJ] [8|5|JCT] [9|8|POBJ] [10|13|LINK] [11|13|SUBJ] [12|13|AUX] [13|5|CJCT] [14|13|JCT] [15|16|MOD] [16|14|POBJ] [17|13|JCT] [18|19|DET] [19|17|POBJ] [20|13|CONJ] [21|22|SUBJ] [22|20|COORD] [23|22|OBJ 24|23|OBJ] [25|23|XCOMP] [26|25|JCT] [27|26|POBJ] [28|25|JCT] [29|30|MOD] [30|28|POBJ] [31|34|LINK] [32|34|SUBJ 33|34|AUX] [34|25|CJCT] [35|34|OBJ] [36|37|DET] [37|34|OBJ 38|2|PUNCT],[pro:sub|she] [v|ask-PAST] [pro:obj|me] [inf|to] [v|read&ZERO] [det:art|a] [n|book] [prep|to] [pro:obj|her] [coord|and] [pro:sub|I] [aux|be&PAST&13S] [part|take-PRESP] [prep|to] [det:poss|my] [n|sister] [prep|on] [det:art|the] [n|phone] [coord|and] [pro:sub|I] [v|say&PAST] [v|let&ZERO pro:obj|me] [v|talk] [prep|to] [n:prop|Auntie] [prep|for] [pro:indef|one] [n|second] [coord|and] [pro:sub|I~mod|will] [v|read&ZERO] [pro:per|you] [det:art|the] [n|book .],,,,,,,,,,MotherofLily_Lily020004_1161
1190,1162,Mother,Lily020004,"I said why don't you look at it , xxx , you know , read it to yourself and I'll come and read it .",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|7|SUBJ] [4|7|AUX 5|4|NEG] [6|7|SUBJ] [7|2|COMP] [8|7|JCT] [9|8|POBJ 10|7|LP] [11|7|LP] [12|13|SUBJ] [13|7|COMP 14|15|SUBJ] [15|13|COMP] [16|15|OBJ] [17|15|JCT] [18|17|POBJ] [19|22|LINK] [20|22|SUBJ 21|22|AUX] [22|15|CJCT] [23|22|CONJ] [24|23|COORD] [25|24|OBJ 26|2|PUNCT],[pro:sub|I] [v|say&PAST] [adv:int|why] [mod|do~neg|not] [pro:per|you] [v|look] [prep|at] [pro:per|it cm|cm] [cm|cm] [pro:per|you] [v|know cm|cm] [v|read&ZERO] [pro:per|it] [prep|to] [pro:refl|yourself] [coord|and] [pro:sub|I~mod|will] [v|come] [coord|and] [v|read&ZERO] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020004_1162
1191,1163,Lily,Lily020004,"uhoh , uhoh .",Lily,2320.465,2324.833,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|uhoh cm|cm] [co|uhoh .],,,,,,,,,,LilyofLily_Lily020004_1163
1192,1164,Mother,Lily020004,"and I'm talking to my sister and I hear her , reading parts of it .",Lily,0.0,0.0,[],[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|JCT] [6|7|MOD] [7|5|POBJ] [8|10|LINK] [9|10|SUBJ] [10|4|CJCT] [11|10|OBJ 12|10|LP] [13|10|XJCT] [14|13|OBJ] [15|14|NJCT] [16|15|POBJ 17|4|PUNCT],[coord|and] [pro:sub|I~aux|be&1S] [part|talk-PRESP] [prep|to] [det:poss|my] [n|sister] [coord|and] [pro:sub|I] [v|hear] [pro:obj|her cm|cm] [part|read-PRESP] [n|part-PL] [prep|of] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020004_1164
1193,1165,Lily,Lily020004,"uhoh , xxx , uhoh , yyy .",Lily,2324.833,2329.591,laughing,[1|0|INCROOT 2|1|LP] [3|1|LP] [4|1|ENUM 5|4|LP] [6|1|PUNCT],[co|uhoh cm|cm] [cm|cm] [co|uhoh cm|cm] [.],,,,,,,,,,LilyofLily_Lily020004_1165
1194,1166,Mother,Lily020004,"like , obviously not reading .",Lily,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|5|JCT] [4|3|NEG] [5|1|ENUM 6|1|PUNCT],[prep|like cm|cm] [adv|obvious&dadj-LY] [neg|not] [part|read-PRESP .],,,,,,,,,,MotherofLily_Lily020004_1166
1195,1167,Mother,Lily020004,"but remembering , you know she's saying , like this barn book she has and she's saying (t:t:trail off)",Lily,0.0,0.0,[],[1|2|LINK] [2|5|CJCT 3|2|LP] [4|5|SUBJ] [5|0|ROOT] [6|8|SUBJ 7|8|AUX] [8|5|COMP 9|8|LP] [10|8|JCT] [11|13|DET] [12|13|MOD] [13|10|POBJ] [14|19|SUBJ] [15|19|AUX] [16|19|LINK] [17|19|SUBJ 18|19|AUX] [19|13|CMOD 20|5|PUNCT],[conj|but] [part|remember-PRESP cm|cm] [pro:per|you] [v|know] [pro:sub|she~aux|be&3S] [part|say-PRESP cm|cm] [prep|like] [pro:dem|this] [n|barn] [n|book] [pro:sub|she] [aux|have&3S] [coord|and] [pro:sub|she~aux|be&3S] [part|say-PRESP (mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_1167
1196,1168,Lily,Lily020004,yyy yyy .,Lily,2329.591,2333.905,[],[],[],,,,,,,,,,LilyofLily_Lily020004_1168
1197,1169,Mother,Lily020004,"frogs rock hop , which is what it says , rock hop , and then there's a part that says , &-um (.) &-um: (t:t:trail off)",Lily,2333.905,2343.2,[],[1|3|MOD] [2|3|MOD] [3|0|ROOT 4|3|LP] [5|6|LINK] [6|3|CMOD] [7|9|LINK] [8|9|SUBJ] [9|6|PRED 10|9|LP] [11|12|MOD] [12|9|ENUM 13|12|LP] [14|17|LINK] [15|17|JCT] [16|17|SUBJ 17|9|CJCT] [18|19|DET] [19|17|PRED] [20|21|LINK] [21|19|CMOD 22|21|LP] [] [23|3|PUNCT],[n|frog-PL] [n|rock] [n|hop cm|cm] [pro:rel|which] [cop|be&3S] [pro:int|what] [pro:per|it] [v|say-3S cm|cm] [n|rock] [n|hop cm|cm] [coord|and] [adv:tem|then] [pro:exist|there~cop|be&3S] [det:art|a] [adj|part] [pro:rel|that] [v|say-3S cm|cm] [] [(mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_1169
1198,1170,Mother,Lily020004,"something snack+time , she goes snack+time xxx .",Lily,2343.2,2347.856,gasp,[1|2|MOD] [2|0|INCROOT 3|2|LP] [4|5|SUBJ] [5|2|ENUM] [6|5|OBJ] [7|2|PUNCT],[pro:indef|something] [n|+n|snack+n|time cm|cm] [pro:sub|she] [v|go-3S] [n|+n|snack+n|time] [.],,,,,,,,,,MotherofLily_Lily020004_1170
1199,1171,Mother,Lily020004,"wow , what book did you get ?",Lily,0.0,0.0,[],[1|5|COM 2|1|LP] [3|4|MOD] [4|5|SUBJ] [5|0|ROOT] [6|7|SUBJ] [7|5|COMP 8|5|PUNCT],[co|wow cm|cm] [det:int|what] [n|book] [v|do&PAST] [pro:per|you] [v|get ?],,,,,,,,,,MotherofLily_Lily020004_1171
1200,1172,Lily,Lily020004,this one .,Lily,2347.856,2350.913,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020004_1172
1201,1173,Mother,Lily020004,this one ?,Lily,2350.913,2351.931,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one ?],,,,,,,,,,MotherofLily_Lily020004_1173
1202,1174,Lily,Lily020004,yeah .,Lily,2351.931,2354.105,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1174
1203,1175,Mother,Lily020004,Paddington's lucky day ?,Lily,0.0,0.0,[],[1|4|MOD 2|1|POSS] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[n:prop|Paddington~poss|s] [adj|luck&dn-Y] [n|day ?],,,,,,,,,,MotherofLily_Lily020004_1175
1204,1176,Lily,Lily020004,yeah .,Lily,2354.105,2356.296,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1176
1205,1177,Mother,Lily020004,ooh boy .,Lily,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|ooh] [n|boy .],,,,,,,,,,MotherofLily_Lily020004_1177
1206,1178,Mother,Lily020004,"you wanna sit on Mommy's lap , and we'll read the book ?",Lily,0.0,0.0,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|7|MOD 6|5|POSS] [7|4|POBJ 8|3|LP] [9|12|LINK] [10|12|SUBJ 11|12|AUX] [12|3|CJCT] [13|14|DET] [14|12|OBJ 15|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|sit] [prep|on] [n:prop|Mommy~poss|s] [n|lap cm|cm] [coord|and] [pro:sub|we~mod|will] [v|read&ZERO] [det:art|the] [n|book ?],,,,,,,,,,MotherofLily_Lily020004_1178
1207,1179,Lily,Lily020004,yeah .,Lily,2356.296,2359.233,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1179
1208,1180,Mother,Lily020004,okay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020004_1180
1209,1181,Mother,Lily020004,whoop .,Lily,2359.233,2363.186,[],[1|0|INCROOT 2|1|PUNCT],[co|whoop .],,,,,,,,,,MotherofLily_Lily020004_1181
1210,1182,Mother,Lily020004,you come sit on Mommy's lap .,Lily,2363.186,2366.238,[],[1|2|SUBJ] [2|3|SUBJ] [3|0|ROOT] [4|3|JCT] [5|7|MOD 6|5|POSS] [7|4|POBJ 8|3|PUNCT],[pro:per|you] [v|come] [v|sit] [prep|on] [n:prop|Mommy~poss|s] [n|lap .],,,,,,,,,,MotherofLily_Lily020004_1182
1211,1183,Mother,Lily020004,mm .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|mm .],,,,,,,,,,MotherofLily_Lily020004_1183
1212,1184,Mother,Lily020004,Paddington's lucky day .,Lily,2366.238,2370.678,[],[1|4|MOD 2|1|POSS] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[n:prop|Paddington~poss|s] [adj|luck&dn-Y] [n|day .],,,,,,,,,,MotherofLily_Lily020004_1184
1213,1185,Mother,Lily020004,you know Paddington lives in England .,Lily,2370.678,2374.725,[],[1|2|SUBJ] [2|0|ROOT] [3|4|SUBJ] [4|2|COMP] [5|4|JCT] [6|5|POBJ 7|2|PUNCT],[pro:per|you] [v|know] [n:prop|Paddington] [v|live-3S] [prep|in] [n:prop|England .],,,,,,,,,,MotherofLily_Lily020004_1185
1214,1186,Mother,Lily020004,"we went to England when we went to Ireland , the airplane stopped there .",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ] [5|7|LINK] [6|7|SUBJ] [7|2|CJCT] [8|7|JCT] [9|8|POBJ 10|9|LP] [11|12|DET] [12|13|SUBJ] [13|7|COMP] [14|13|JCT 15|2|PUNCT],[pro:sub|we] [v|go&PAST] [prep|to] [n:prop|England] [conj|when] [pro:sub|we] [v|go&PAST] [prep|to] [n:prop|Ireland cm|cm] [det:art|the] [n|airplane] [v|stop-PAST] [adv|there .],,,,,,,,,,MotherofLily_Lily020004_1186
1215,1187,Lily,Lily020004,yeah .,Lily,2374.725,2380.573,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_1187
1216,1188,Mother,Lily020004,"one day , not long after Paddington went to live with the Browns at number thirty two Windsor Gardens , Missus Brown thought she would take him out shopping .",Lily,2380.573,2388.945,[],[1|2|QUANT] [2|0|INCROOT 3|2|LP] [4|5|NEG] [5|2|ENUM] [6|8|LINK] [7|8|SUBJ] [8|2|CJCT] [9|10|INF] [10|8|XCOMP] [11|10|JCT] [12|13|DET] [13|11|POBJ] [14|16|JCT] [15|14|POBJ] [16|17|QUANT] [17|18|QUANT] [18|13|CMOD] [19|23|SUBJ 20|19|LP] [21|23|JCT] [22|23|SUBJ] [23|18|COMP] [24|26|SUBJ] [25|26|AUX] [26|23|COMP] [27|26|OBJ] [28|29|JCT] [29|26|XJCT 30|2|PUNCT],[det:num|one] [n|day cm|cm] [neg|not] [adj|long] [conj|after] [n:prop|Paddington] [v|go&PAST] [inf|to] [v|live] [prep|with] [det:art|the] [n:prop|Browns] [prep|at] [n|number] [det:num|thirty] [det:num|two] [n:prop|Windsor] [n:prop|Gardens cm|cm] [n:prop|Missus] [n:prop|Brown] [v|think&PAST] [pro:sub|she] [mod|will&COND] [v|take] [pro:obj|him] [adv|out] [part|shop-PRESP .],,,,,,,,,,MotherofLily_Lily020004_1188
